group_id,split,full_prompt_len,r_end_pos,prefix_len,r_end_token_id,T0_prefix_sha,T1_prefix_sha,T2_prefix_sha,prefix_ids_identical,repeat_max_abs_hidden_diff
c8a933b36564011efe8546a0ba5b0cb09d854ae2084236b60c789ad68e51d8ae,train,123,103,104,7761,c4d1f0c0375de7d33aacb68dbd595384dd893aaadf4be63da06a5f885ece0b2b,c4d1f0c0375de7d33aacb68dbd595384dd893aaadf4be63da06a5f885ece0b2b,c4d1f0c0375de7d33aacb68dbd595384dd893aaadf4be63da06a5f885ece0b2b,1,0.0
718c00e1b0a61d0fa6c7bde6adb0807a56f3006d17a4b92952335c715bfa2169,train,115,98,99,24301,294f9c321aaac8a4ecc7e07edf2becc7cea84252140c90fe2e0bf0c32582d9ea,294f9c321aaac8a4ecc7e07edf2becc7cea84252140c90fe2e0bf0c32582d9ea,294f9c321aaac8a4ecc7e07edf2becc7cea84252140c90fe2e0bf0c32582d9ea,1,0.0
423f17fcc961033dd3d2c98807b3832ac43a886a5f6a1843b6fec4fde9b7fb67,train,120,103,104,12703,2ac6506b556c71662a2a1f3fa971876d7fc377d5ccdd2340e5fdbf67d443437c,2ac6506b556c71662a2a1f3fa971876d7fc377d5ccdd2340e5fdbf67d443437c,2ac6506b556c71662a2a1f3fa971876d7fc377d5ccdd2340e5fdbf67d443437c,1,0.0
74763dbe9f553da7998db47b15782c8b7bcaa592177aa9430d872d6072440f6b,train,122,104,105,70795,2291e1feb14efdb1daf94a6736c45c91a5bcd051e2a53f3bb267bc5eb1b6c7ef,2291e1feb14efdb1daf94a6736c45c91a5bcd051e2a53f3bb267bc5eb1b6c7ef,2291e1feb14efdb1daf94a6736c45c91a5bcd051e2a53f3bb267bc5eb1b6c7ef,1,0.0
17baf0769b88ece8fc4d72f1f96155140bca4a6f3835ffb8ad655f1b3073bce9,train,134,113,114,1211,623bbf86cbea6ddccbf80e1f19a00cc5107ad46b34f4046177fa8f1cd2ece1ea,623bbf86cbea6ddccbf80e1f19a00cc5107ad46b34f4046177fa8f1cd2ece1ea,623bbf86cbea6ddccbf80e1f19a00cc5107ad46b34f4046177fa8f1cd2ece1ea,1,0.0
f326a699f23afa8f831646fe0dc92f461e4e3a66cae0df65bae17e4c9eadf901,train,121,102,103,55637,95676eefadff0c14f6011a7a050e1045a274d6e82b7830717a344b71fe1f9046,95676eefadff0c14f6011a7a050e1045a274d6e82b7830717a344b71fe1f9046,95676eefadff0c14f6011a7a050e1045a274d6e82b7830717a344b71fe1f9046,1,0.0
9e897ad9ea552e2431a2f4afeb9eead9ac799389d04f99d506410ef6d574eb4b,train,125,106,107,1352,e8370c1b3743acb26cf581b2b89ebdcb201d9699177b191060403fac88a4f43d,e8370c1b3743acb26cf581b2b89ebdcb201d9699177b191060403fac88a4f43d,e8370c1b3743acb26cf581b2b89ebdcb201d9699177b191060403fac88a4f43d,1,0.0
3d428c1a11fe7a27909a8ce088beab1fce82a257a9602616f84c2cd97998902a,train,120,101,102,2168,22a939fde9fd6f217c0594c250d380466ac16be5081b92fba72a94abd085df2b,22a939fde9fd6f217c0594c250d380466ac16be5081b92fba72a94abd085df2b,22a939fde9fd6f217c0594c250d380466ac16be5081b92fba72a94abd085df2b,1,0.0
eb7109e266e4b82c5c40e57d34e79d881672c52b72920bfbadaae2073c969552,dev,144,127,128,12499,49cef67f7193dce9f979a469cf6c16ee17c084a3983c274f43eecab23448b3b4,49cef67f7193dce9f979a469cf6c16ee17c084a3983c274f43eecab23448b3b4,49cef67f7193dce9f979a469cf6c16ee17c084a3983c274f43eecab23448b3b4,1,0.0
37fd7343def15a982f55039a6fd91953c9aec931123a52d0f01f0e4298e0f327,dev,126,109,110,84222,8bbbe26d697e1ccc74d3c3c25c99ef6a72d21a3b4e8ca2d745ffb5113aa02269,8bbbe26d697e1ccc74d3c3c25c99ef6a72d21a3b4e8ca2d745ffb5113aa02269,8bbbe26d697e1ccc74d3c3c25c99ef6a72d21a3b4e8ca2d745ffb5113aa02269,1,0.0
4c22a7020fcc075f9f948b5b4c877ceab447932756009ccd5e0296cb1c4146fd,dev,122,104,105,46170,423aec6c08eabe236e52e3557f25c04bdaf00f4a4c6baada57da56439d92fb2d,423aec6c08eabe236e52e3557f25c04bdaf00f4a4c6baada57da56439d92fb2d,423aec6c08eabe236e52e3557f25c04bdaf00f4a4c6baada57da56439d92fb2d,1,0.0
bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,dev,116,99,100,72581,2ea438e35f2f58e5f70102b3b035fd4497e9506056dc702a0bf9c1f4c51940b8,2ea438e35f2f58e5f70102b3b035fd4497e9506056dc702a0bf9c1f4c51940b8,2ea438e35f2f58e5f70102b3b035fd4497e9506056dc702a0bf9c1f4c51940b8,1,0.0
9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,dev,121,102,103,24230,0b9a85b3e59d5a7d6fee6bfa4b30a6709466c514f3de8eb1a745f92b16b8b90a,0b9a85b3e59d5a7d6fee6bfa4b30a6709466c514f3de8eb1a745f92b16b8b90a,0b9a85b3e59d5a7d6fee6bfa4b30a6709466c514f3de8eb1a745f92b16b8b90a,1,0.0
13fcd9e40a8a4329cdef20721434615139e6b2dc95f180fe2e64a67038331f22,dev,136,118,119,7015,411502cab64bba7d03ec0a9e839938b0676cf6dc2ee2be54b0c4d7d4eb5c75ec,411502cab64bba7d03ec0a9e839938b0676cf6dc2ee2be54b0c4d7d4eb5c75ec,411502cab64bba7d03ec0a9e839938b0676cf6dc2ee2be54b0c4d7d4eb5c75ec,1,0.0
87f8c0fd0b06dd3ec294b9dd1326d4154e4e63e85e0d9c6abca67da45ad29605,dev,124,107,108,65930,18944dd22779f97e5e9fe482928f50799e694250e86730c42cc6204f998f182a,18944dd22779f97e5e9fe482928f50799e694250e86730c42cc6204f998f182a,18944dd22779f97e5e9fe482928f50799e694250e86730c42cc6204f998f182a,1,0.0
5da4110576e81a798a7c9eb3d4e2c0637adfdb17a24836f5997ee49a554c1edd,dev,127,107,108,36082,a483f1c32eacdf5bb1f5369246e78f7a3eab5ce7bb5cf3d59c697b9e5b2c1552,a483f1c32eacdf5bb1f5369246e78f7a3eab5ce7bb5cf3d59c697b9e5b2c1552,a483f1c32eacdf5bb1f5369246e78f7a3eab5ce7bb5cf3d59c697b9e5b2c1552,1,0.0
6255ffb540c8565db9b69a1e2e888c6be68f9efe8cfe9d8374f3e350a40ab457,dev,129,109,110,32869,8bc1d7de8a285e0fcc9b3d143db0fcbf4a8ed1ed6d1be67d0c3171a8b317232a,8bc1d7de8a285e0fcc9b3d143db0fcbf4a8ed1ed6d1be67d0c3171a8b317232a,8bc1d7de8a285e0fcc9b3d143db0fcbf4a8ed1ed6d1be67d0c3171a8b317232a,1,0.0
fb5af5f7dd217463205da05462b43b882bc5694f0971c8bf093ea12e349625a6,dev,119,101,102,3341,19c0c629912d7dc2eb088baa36c438c0636e82ac1b2e751019b359c58ab2c7fa,19c0c629912d7dc2eb088baa36c438c0636e82ac1b2e751019b359c58ab2c7fa,19c0c629912d7dc2eb088baa36c438c0636e82ac1b2e751019b359c58ab2c7fa,1,0.0
bb16e19b3e8abd378a0f469eb8c62aade0d44c020067925db7aa302329933e1f,dev,118,100,101,6010,1062e478b791d94ed28efcaba610dc19c415c792cd8e6a7d98c28511d3cd0ced,1062e478b791d94ed28efcaba610dc19c415c792cd8e6a7d98c28511d3cd0ced,1062e478b791d94ed28efcaba610dc19c415c792cd8e6a7d98c28511d3cd0ced,1,0.0
d35369d23dcfca940802e819edbb63fe588d8bcdb32d728cabfe82a68292ab6a,dev,122,105,106,2326,c3fb10b111b016a68b75e95869dc1d70dd590feeffc265f295e94efbdb2d5b9d,c3fb10b111b016a68b75e95869dc1d70dd590feeffc265f295e94efbdb2d5b9d,c3fb10b111b016a68b75e95869dc1d70dd590feeffc265f295e94efbdb2d5b9d,1,0.0
1beb2aa5b13171309874a37d5260ebb4e081a26981486965e2d55ecbd0e23e72,dev,122,105,106,22351,4ec6377e5c3482f2d2b9a273ca7b9f9c40621f5b9857ccf66c3d5cf132174b1f,4ec6377e5c3482f2d2b9a273ca7b9f9c40621f5b9857ccf66c3d5cf132174b1f,4ec6377e5c3482f2d2b9a273ca7b9f9c40621f5b9857ccf66c3d5cf132174b1f,1,0.0
ec9503c6deb0e6d6538ee9b707aa7fc898aef19d75519ddf35fe549597da80a1,dev,123,103,104,61464,198bc1f6bed44e3ae0c08e7b16bf3a63574a367832e6e929e8947c123c5142a2,198bc1f6bed44e3ae0c08e7b16bf3a63574a367832e6e929e8947c123c5142a2,198bc1f6bed44e3ae0c08e7b16bf3a63574a367832e6e929e8947c123c5142a2,1,0.0
50e89b0ddd95fe081a170155268d88b5637809604696c7a6f1e8c642f2b54c5a,dev,116,99,100,9387,176da28223b63cdfccb3ed027f6f638497faeaa99159596a49c1d8f57ea0b173,176da28223b63cdfccb3ed027f6f638497faeaa99159596a49c1d8f57ea0b173,176da28223b63cdfccb3ed027f6f638497faeaa99159596a49c1d8f57ea0b173,1,0.0
f2a0372b48ecb146721a5a97015730fd57d998767bee00a9570618d5b4a15334,dev,127,109,110,288,3feb48f854a8fdd4e4081279f96e57e359ed7c7bd7dd257c884e7e7051d4e818,3feb48f854a8fdd4e4081279f96e57e359ed7c7bd7dd257c884e7e7051d4e818,3feb48f854a8fdd4e4081279f96e57e359ed7c7bd7dd257c884e7e7051d4e818,1,0.0
d7bf00bba92da939b45008d97af6b4c84e6278724e013e42d7b4e27c38110458,dev,122,104,105,93755,7f330c83a53390a1393d080261f8784fe3d5a087a25e6ba65fb2b7209a80192c,7f330c83a53390a1393d080261f8784fe3d5a087a25e6ba65fb2b7209a80192c,7f330c83a53390a1393d080261f8784fe3d5a087a25e6ba65fb2b7209a80192c,1,0.0
20ca76d8e4f85568513476a52df419d075d3dd5fc5ccecf57f95ac7dd8fc87e6,dev,115,98,99,47502,80768f2bf554a58119acde318ac85a4ab171be55b6edf9269ed5705d7b5e7e8d,80768f2bf554a58119acde318ac85a4ab171be55b6edf9269ed5705d7b5e7e8d,80768f2bf554a58119acde318ac85a4ab171be55b6edf9269ed5705d7b5e7e8d,1,0.0
6ddeecbc02f2ffe9006070f939bce5fa8999d16a0e6c024b39163206e364e10f,dev,126,108,109,1965,2a026805c5bd8049a96c1808dc257d009aedc519159fbde6574fe70f0a8916fc,2a026805c5bd8049a96c1808dc257d009aedc519159fbde6574fe70f0a8916fc,2a026805c5bd8049a96c1808dc257d009aedc519159fbde6574fe70f0a8916fc,1,0.0
d31bdff62a5431cefbafc1ddcca80f33a7b9e4e9d9f4bde3097e57f2a64305ba,dev,119,102,103,33584,133b4997acde96a10d9bfddfebd7ea3ce9f1a76b2fe7aff04f728ec8c9aa69b5,133b4997acde96a10d9bfddfebd7ea3ce9f1a76b2fe7aff04f728ec8c9aa69b5,133b4997acde96a10d9bfddfebd7ea3ce9f1a76b2fe7aff04f728ec8c9aa69b5,1,0.0
3832009ffefb8053acc8f41b409ffc903ba02cb06ee1f396131afe3a64f7f714,dev,120,102,103,4802,13d6244c2fe5e6c04214d77d03fa416b8cba2b05597a6c2b983fa6427170aaa8,13d6244c2fe5e6c04214d77d03fa416b8cba2b05597a6c2b983fa6427170aaa8,13d6244c2fe5e6c04214d77d03fa416b8cba2b05597a6c2b983fa6427170aaa8,1,0.0
2f4703494c2a9ce69c4a05d3a0f85a95e69e0b7a1564dc0cfba14f55769487d6,dev,119,101,102,80373,7e8fef0764528d9f5fb97d7c2c406f8eeae534d6c11dc7f875b8d6a687221510,7e8fef0764528d9f5fb97d7c2c406f8eeae534d6c11dc7f875b8d6a687221510,7e8fef0764528d9f5fb97d7c2c406f8eeae534d6c11dc7f875b8d6a687221510,1,0.0
6ce15494c22ddb7450de80c33b37e57d1f5c7c2c4f3608b8e11053de0e9d44f3,dev,132,115,116,38576,bec94596e5d0bba167f4b114fd168e3a0e5c6931cb472f481006814bcdbcc7aa,bec94596e5d0bba167f4b114fd168e3a0e5c6931cb472f481006814bcdbcc7aa,bec94596e5d0bba167f4b114fd168e3a0e5c6931cb472f481006814bcdbcc7aa,1,0.0
d716b45450cc92f0207e397647f2e955120b268a9c3a06f632f6beb374da68a3,dev,131,114,115,56578,e2be1353a6a2296febf9b8b590e473e166235b993370df5cb694ee91d5a3b3bc,e2be1353a6a2296febf9b8b590e473e166235b993370df5cb694ee91d5a3b3bc,e2be1353a6a2296febf9b8b590e473e166235b993370df5cb694ee91d5a3b3bc,1,0.0
f524e071bcf08ff1baad251f50a7a97999375742cfa6dd57e94b8aa3a1ceaa04,dev,117,100,101,6437,f78d8263ac0df69ac35e617d7983912667e2ec1cb045c9e7967a8056ae46c314,f78d8263ac0df69ac35e617d7983912667e2ec1cb045c9e7967a8056ae46c314,f78d8263ac0df69ac35e617d7983912667e2ec1cb045c9e7967a8056ae46c314,1,0.0
2b8a5200282c3f8748e7a842c78898590dde7c3432e54daf87ca95ce25b4c54e,dev,116,97,98,14406,d15aad5f0a1ef7da911b7cf9022bf516d10f73f739baab8d5be992879260d624,d15aad5f0a1ef7da911b7cf9022bf516d10f73f739baab8d5be992879260d624,d15aad5f0a1ef7da911b7cf9022bf516d10f73f739baab8d5be992879260d624,1,0.0
4271cfe8b61a8a3393e85c06aa38d43ea9b075538d57c363e9ce3260328b75b4,dev,118,98,99,2142,8c94665c7a060c3db4c42c9fa633cef590ad1be877a32f37a13f2c03be8cc743,8c94665c7a060c3db4c42c9fa633cef590ad1be877a32f37a13f2c03be8cc743,8c94665c7a060c3db4c42c9fa633cef590ad1be877a32f37a13f2c03be8cc743,1,0.0
fa86e109c063366a399a71e8f1b5d56e1cd7ca60dcb9782a5c568d18bc8838d8,dev,121,104,105,8109,6c577f36ab9673a4ba3a20ca1fd61114a8e97282b8bdd0e0467995774e0bc054,6c577f36ab9673a4ba3a20ca1fd61114a8e97282b8bdd0e0467995774e0bc054,6c577f36ab9673a4ba3a20ca1fd61114a8e97282b8bdd0e0467995774e0bc054,1,0.0
7ca502c87aaf48633f254cf4f029007113e462645d89eb77dc5336148736535b,dev,130,112,113,38546,03449732a3b0152aa9f2d3a6adf045e875d2a175f7c04f96a894654f03cfa407,03449732a3b0152aa9f2d3a6adf045e875d2a175f7c04f96a894654f03cfa407,03449732a3b0152aa9f2d3a6adf045e875d2a175f7c04f96a894654f03cfa407,1,0.0
f1db4d3c9b7d73d26d303534a6845276c17c7181324656367b0f21f9cb9a7bc9,dev,132,114,115,6513,e351babd6a95b5182f2f3bd166d2995a7ee9a2b904e1bbb993d989b5d0b9d6d3,e351babd6a95b5182f2f3bd166d2995a7ee9a2b904e1bbb993d989b5d0b9d6d3,e351babd6a95b5182f2f3bd166d2995a7ee9a2b904e1bbb993d989b5d0b9d6d3,1,0.0
