source_group_id,split,relation,donor_group_id,r_o,r_s,answer_norm_equal
a5eb69ced9328cca6c869b659513728d9bfaf4287084a450960bcc9088ea233b,final_reserve,genre,99b24d1853584060d5c77bcbfce0322c44369efa638b8a20d2d8011d1c1df94a,swashbuckler film,horror film,False
a675f612e756dacb89dd9f1f24e43a496028928c7ab3aeed19f8add5f9a3aa0d,final_reserve,genre,8c2e2bf5d50db17991b947e5f48c46790e65ab06e5a1eec0bdc7cdfc6afde2ac,sitcom,electronic music,False
a700d3f1f11e1832eae7b0037a3cf0e4dfefd111a84e216ccc25798799acaa0e,final_reserve,genre,67d6bb3c5aadb5aae72550937db9a9333ce09b6b2244918f17296541b55c4320,alternative rock,comedy-drama,False
a73b620f6037951563a0e528fcca5d01a5f3801561fe312d919daaf9c0f83a57,final_reserve,genre,1658cbbc1072a3be642b1cbca2e9e46de92c94d33d4edee469958c1a887c722d,tactical shooter,indie rock,False
a84c0eef3d1dfe35f5ef753c2ed074db3a3af83552ae6081127af23c196e221a,final_reserve,genre,85105b2f029c144927f4c79a68a8484df5fb4b831bdde4114fe4a319851807a3,crime film,documentary film,False
a8a47738db484978e45e74c1787e80900c7e3f457fbf40af8256771ee62331a2,final_reserve,genre,65578edbfc90068f085ac45c5d5902f1c63308d704ef17f186165a5a0cf19429,synth-pop,comedy film,False
a9dc735d880339f247ff49622ad68194853c70f76e79250f4b674f323ca08337,final_reserve,genre,46f2bcf6def5db47d3b602d40f1c0aa729c7b7777da6f2864c835617fe0f9355,Christian rock,metalcore,False
aa438da1c42a0207dd2ea32b12214c86b0eb73459f3e2e3f43e144ca0b80ebe7,final_reserve,genre,9645c33c639b6f15b4f48a7b1be1041a11706810dea40dcf23ecca5d205b0687,reality television,seinen,False
ac0194a2a316abe598aa53b353212446c9e757752efffbb9a6717c5f7203e68b,final_reserve,genre,9c61b819ef9396cddb5674580cbaa8faaeca3cc661b1217e9a2b3ab78637fd63,role-playing video game,documentary film,False
ad02c088cc1d9f477d3c7757b69852765c4d8285130c33af6b7c908e489a52ec,final_reserve,genre,a84c0eef3d1dfe35f5ef753c2ed074db3a3af83552ae6081127af23c196e221a,alternative rock,crime film,False
adce12fe0d5c0c7f13fd9ad5fc7a0dd1ab448134a3894f9c080b1f30ea4adc9b,final_reserve,genre,808db8d248580b94f00ab12dae1f029c6fc2db637ef4a4455cb373bb3dca0487,progressive rock,crime film,False
ae22fc1fc969fa37575e0e72de126ea277c3b762d138168470b2295bb70e7895,final_reserve,genre,240f948993de96ea81db9141c167cf0d4c42e4369344ab814ef01d6d09f838ae,crime film,J-pop,False
afcd116f9be7c0cadb8750ddbd757ce30c15c07181a394e70ba93f3656203dfd,final_reserve,genre,20239c67cf9aadbbc033760e97779ba09fbc471c5291a4a99395be3e12d3688d,reality television,satire,False
afd64074e3fc89cabe00aa46c56605c2da59596834faff54fcd863feaaae6e25,final_reserve,genre,63b77d9c137012983bdef50ce2e201e4a175c37f84e925e51766fc37de8c63a1,sitcom,television comedy,False
afdb570e9e410961e405f08dfc724acf837e38df98fd4c9002fd050ecbd6b6cc,final_reserve,genre,2318691fc3ef5e9234f6f193395beab1c8b994a007ca5d0f0448b38b1d2dd4dd,jazz,black metal,False
b4a0186df93514c40ff3f22ba5f2a598bef00c520fed15837e0ce6692866543f,final_reserve,genre,ea8badc97105a81895974cc0f77a9861a2a2a30b7b4c393036ef6a2f79742896,mandopop,novella,False
b4e986c9d092ac59287e2a8c78a7fd700fa4c9f0fce2de4fdec0ce6e6668c225,final_reserve,genre,05bdda1b281045404c59ae1736484c0c40781b83dd3fb70fedf8d2cd371cc6e2,genre painting,rap,False
b50d8085c508666715b277290a551b621fbb240501fb67a1217857d54b7a0192,final_reserve,genre,c78222f8b2d9a5731274dfda35be700f28436e2fbd6c97522b3f24dd866e537b,disco,heavy metal,False
b55fe63a54f0e9975ce901b7400ad0d6d7c03d43f8e733fff03abee17b0462af,final_reserve,genre,c6c46ba759795e3908ee7f99bbeddac3c3af4e6448c8535fba8ef1386df522bc,comedy film,punk rock,False
b567c539bf3c185e0fbfffe296e84978e1f542edc689e3162daf4fb50839d117,final_reserve,genre,31678e69538b946a5c3613e386906d49bded42fa0ab906664a6923a657aae0f0,documentary film,rock music,False
b59408db571d3b3a620e610f59b60dfa305ec42d8ebb81f6295e1981916536d8,final_reserve,genre,255c7e08df9a64e89943eec75c97a0b412dc9887ef72940544a0b7ee875ed28a,indie rock,electronic dance music,False
b64394dfbb94b3e9454d400618c4c4dc94d0c0a3b94ca191149979db622997b6,final_reserve,genre,198424bbfdca114abc36b3b6bda07c7bc27ae84c393bfdec16000b4f132035d2,pop music,reggae,False
b66f758fca7e751dd51fd049c2bab914c42c4e796572352e91b15a3aac2aec6f,final_reserve,genre,4c83204e198ce2d7b1ec542300dfeeb8b75f096b29b56c36b2f709511ae0461c,short story,rock music,False
b8ea2f05bce84c8fd2d212d26d29e1c8a146176524bd497ad1f1ff1f8fdf5c76,final_reserve,genre,a73b620f6037951563a0e528fcca5d01a5f3801561fe312d919daaf9c0f83a57,science fiction film,tactical shooter,False
b987accc254d51a70a80a803099b69fd2e3c1f6b8892e30ffe8ab42fcfe02391,final_reserve,genre,02d3ff26aab1a432296fa18c917131be096cce4a9d58f58a568ad936f333ffab,comedy film,jazz,False
bb0fcc0d884712c0f507f0fe69f2554c55362227c7078f8365df0fd3e129d40c,final_reserve,genre,5858942951fe615ee5988f842447218e53ac5936cee786a51054a033a90c9038,science fiction,sitcom,False
bb31f5a2a48203603a2bbe9598b4cd1299cf09da315067e64bbaff00a208bb37,final_reserve,genre,4c83204e198ce2d7b1ec542300dfeeb8b75f096b29b56c36b2f709511ae0461c,folk metal,rock music,False
bc57f2058c4e999a64315dc1e261e441242bac7d2f418b83fee5ec4428f7b511,final_reserve,genre,2346f2567f29b6579ae86c158bc794e44cddbcbc2e30aef063ed696bd5ab90f2,documentary film,jazz,False
bd5bdd031b21745cd23956dc45d8108aa0407d487c26efa1f066f01813b6c28c,final_reserve,genre,676b861873c7fd347956f87e38b152d6da1a9c9ebe8e509d779d2c9f4f026961,horror film,film noir,False
be0115aedd605ccbaa2ad4caed7ee60bab664f2a6db0ea0cef55132ed46591f6,final_reserve,genre,31678e69538b946a5c3613e386906d49bded42fa0ab906664a6923a657aae0f0,action film,rock music,False
c04e15b17189f551d121d015e6cf08e13692bf5fbc2194b573ecfb1c9a0dd2cb,final_reserve,genre,218fc33bb44bcd3ab736b5691cb8a9699c762465e9c2826d33d91de9a55d0b84,country music,Carnatic music,False
c08b6105f45d97e9f6196969a642b433ab4c4e37a5f492441de73921ef399f64,final_reserve,genre,844fb8017c46a8481193dc035610066b1c101a73bc3944d0c1fd63198747d55e,science fiction,rock music,False
c19165ac43f865c7959d5b96ff7d1a8ebad6cf54f889e89831b353bb42f3d8cf,final_reserve,genre,ebbe36f28e5872f4884d3dcef8a8868b34da51a4a423048e2b189a16f8f98c76,pop music,swashbuckler film,False
c282bbc6bbbb9cb63569b21bf4a79598f0ff91b8f60afd84499db719d56d019a,final_reserve,genre,ebbe36f28e5872f4884d3dcef8a8868b34da51a4a423048e2b189a16f8f98c76,fantasy,swashbuckler film,False
c3bdc8815ec01f3b152d807496f7f7d55c21d70589689b9206848583b64444ca,final_reserve,genre,d1e10769500b0fd7fbbb92b498651361423c884cb2ac8b5cb2f9421c2540fb64,punk rock,Afrobeat,False
c49dd85a26f01e99ca3a0f53d4062828b0f8d7629202324ed954dbff24b26d3a,final_reserve,genre,b59408db571d3b3a620e610f59b60dfa305ec42d8ebb81f6295e1981916536d8,real-time strategy,indie rock,False
c4fc09d43f0602a3141e1fc7d1331b56dca3e345b2f65a037f99a1815db5b56d,final_reserve,genre,e8dba717a49d49cb15aa0cf6806edc22e0955dfa4ed2a5eae1176c379f7a4e3c,science fiction film,Eurodance,False
c58a1ac75a4fc3da331cfffd7748a747d98305f4e3e5479c64f38f6661bef1e7,final_reserve,genre,285bc4af2c050f0361b00d6df2567ecfdeb52a147fb3a403b74a88108d8319b5,action film,pixilation,False
c597fa49803a34f63409261b5661d00627ef0b6809ef32a8a3a83a55a0dc7a6c,final_reserve,genre,128ebeee182056abd60167a8132b0c2b30feccc0ba8dc9ebe1d7a9a9a1817a9f,science fiction,death metal,False
c5cfd135cb661736acc01fc45e7e8ad1102a603775273ded14338eb3b63ba2d9,final_reserve,genre,7faa1f49cae1477f8f3706071e1af50d9571e93057b12ccb80c74e62dd908fe5,rock music,death metal,False
c60185b2efb51bb225f4c8586cbd08e522958ba9a3873ec27c51e352da891389,final_reserve,genre,2318691fc3ef5e9234f6f193395beab1c8b994a007ca5d0f0448b38b1d2dd4dd,romantic comedy,black metal,False
c6c46ba759795e3908ee7f99bbeddac3c3af4e6448c8535fba8ef1386df522bc,final_reserve,genre,ac0194a2a316abe598aa53b353212446c9e757752efffbb9a6717c5f7203e68b,punk rock,role-playing video game,False
c78222f8b2d9a5731274dfda35be700f28436e2fbd6c97522b3f24dd866e537b,final_reserve,genre,8364b1c30427d3b20712e02ca802ca535d462db7b53b46480333f0e94c095b4e,heavy metal,J-pop,False
c802fb0ef2fff6969df8e004da4330dc8ad7c28b03aca79283439466a4f0e60d,final_reserve,genre,12d47c5fa12b1daf2765baa5aee49ab200a64c394c393f9540c5469bab0a7ab8,pop music,biographical film,False
c903475e8b1eae8f269f1ac448e0b1111d2fd09b17759219c90be3ae5c3fcc73,final_reserve,genre,84dcccf6f36cc75a8eed5e3ed17dd595b79fa5a12492b3080d2e1bafc3bce855,documentary film,horror film,False
cb24d2a9e6f5bd0124794524f16610d5a9e2085024d98af909ee67726a79b4e3,final_reserve,genre,048b08aaef4fc14d08009236b70c3be1280ad06ee16a3694182e8d2de97f1a7f,sitcom,horror film,False
cb5074751948b42c002859bf88408078297726b824e65cdcae0b5fc5f33d23ab,final_reserve,genre,e663792bd429591b7dba4afcfaae2e52b16fceac84e78153341846782c5dc29b,sitcom,indie pop,False
cc568747465f334c5262a825563301e748ed26343ce0f9a11ef77534d85dec90,final_reserve,genre,a675f612e756dacb89dd9f1f24e43a496028928c7ab3aeed19f8add5f9a3aa0d,horror film,sitcom,False
cfd9c2c7f1f7020caabe1838dc9ad66ad1242123a41d3179dd103577505be669,final_reserve,genre,465aaa39690b390d17e0ceb438eaee674641cebc397409a629a6b8cfd88e0bae,electronic music,grand strategy wargame,False
d05b6a0fa84aec86678737ed0c07e6469442cac73e20c075051e132c2c532ff4,final_reserve,genre,02d3ff26aab1a432296fa18c917131be096cce4a9d58f58a568ad936f333ffab,young adult literature,jazz,False
d131dc96fc099f5595f746386b5c0f87d5e95ae76d99a5e038566d77fe15cda1,final_reserve,genre,05bdda1b281045404c59ae1736484c0c40781b83dd3fb70fedf8d2cd371cc6e2,horror film,rap,False
d1b9056f251b4f53ebbd8df980d4cb375c1e30988f0458c19ad58bec6b2d8dec,final_reserve,genre,4e87b666e2061a7c7595d91487f28df82aea73e307e9386b40a5723c2d6a2980,stoner rock,musical film,False
d1e10769500b0fd7fbbb92b498651361423c884cb2ac8b5cb2f9421c2540fb64,final_reserve,genre,eb218f7ad45d612e40e0b1869525f5e6e34b49cf97de4cffd6dcdd4798292ec0,Afrobeat,film adaptation,False
d2b615835170f5b2b74edc4750c3ffbb5e85e178da58e4e5000e3de9c8ded0da,final_reserve,genre,9f3e22d650770f4532de9e1cd6848b4b0d9d14a161695e31f2be132461e6edad,reality television,science fiction,False
d481f06ded640d9dfe220b4dbe6197998dccafbecba7b2833c4b702e0ea3f0e2,final_reserve,genre,0a7cf4d50b747648d2f3d80d4898982a9055326f885983b4f32c534865283415,comedy film,epistolary novel,False
d55eb45068c60fbd0a30a13935da02a18f7d9b30dfd9cc8ae078b2d7cdde57e2,final_reserve,genre,1054fc4d16db5c2bc005765500731e732c3c530f9d1fd31c66d981265a370d10,non-fiction,indie rock,False
d65c754ca97129f22a1b49a63a86ada1ec06f38e4890b55d516f5686bd042344,final_reserve,genre,429753897249253dc1c8d7777bce2d38df89dc8cecb0b7f031e88821d5d5c75a,romantic comedy,history painting,False
d901f13b59fc131d90f62b7c8fd409481465afd8add01895098bcec170f94f03,final_reserve,genre,19c3390c25ed2567df6c4c7fe0178ad12862337f0f0bfcec584e12d011ce0101,science fiction film,fantasy,False
da9d35660de47148124173c2061b5f4ecf4f57f688d3ab2fc198f039855ccaf3,final_reserve,genre,81c063195a3710ccd987f3e9689ee309b483f58db678f096f4b8e791dc82f7a1,science fiction,science fiction television series,False
dc689c34f29b6e07f7354fec40f3618a80f26ba1044068181a8d39173fffce42,final_reserve,genre,c3bdc8815ec01f3b152d807496f7f7d55c21d70589689b9206848583b64444ca,short story,punk rock,False
dcb142bfb6c33df176a0b9bdb3f16498ed8babfda31082d06c202e113028b918,final_reserve,genre,10ee6b6a16a6b17d5d90b54b714b3bdf16560f6ead5e43e64e50d1a54b1ef121,science fiction,first-person shooter,False
de15d6d1129476a23f88966ad11e8dd5e2c6de1ab889d1bedaefc38abb855148,final_reserve,genre,25176fa8cfa3ddea9c1346313d2958f51ab9b117310cf30daa36131eb41f7fcc,hardcore punk,adventure film,False
df931b101acabe57fdda6d14a27edf74320fa7eedaca7ea58a5846972c596819,final_reserve,genre,e0554e92ff3b0aabf860f47441592503ae873413cd045a21e6b47c88f43ca0bd,science fiction film,horror film,False
df95e8958026ad38f2fe4859c9040483b80d85aef0fac96a648e1dca6678a9d9,final_reserve,genre,e43be3edf206a1cd5c01b86497d094ab84f2eaf8725f4bca187cca046594970e,futurepop,jazz,False
dfe2a288b3d4ee821420c4faa0a506dad01f0b35e01ffb2f3335e2451a0b35e1,final_reserve,genre,12d47c5fa12b1daf2765baa5aee49ab200a64c394c393f9540c5469bab0a7ab8,role-playing video game,biographical film,False
e0554e92ff3b0aabf860f47441592503ae873413cd045a21e6b47c88f43ca0bd,final_reserve,genre,7c783b6a0d8b1427edfd91115c504dff26c3bb5c4d0053cae60598f90b110091,horror film,Krautrock,False
e09a0453d960a7522b2f86552714a2ff09ca9a95a890f4166b110e31237a577d,final_reserve,genre,89812babd2fd524a7ff99260aaaee1aaffbac031fa588d6c1856f60642a7839d,public art,docudrama,False
e15f1e8ecfdcbc55c10642f25db860592f740821ab88e971938c3c909d7c136a,final_reserve,genre,eb218f7ad45d612e40e0b1869525f5e6e34b49cf97de4cffd6dcdd4798292ec0,Cantopop,film adaptation,False
e276c20f1599ce4459b20659ccc6ce255bd3cb1e8418c485b092ce8278356696,final_reserve,genre,01a2043abf75454f3d177d5a890c436c3812d773c10dfb9fd7cb967920b2a09c,J-pop,thriller,False
e3d7a8706de021c732095fdbd02eb5fbbf3be336bdd9f3a492573d692b5999e2,final_reserve,genre,25b8ac6cafb8f48172d7a1ea2c1d328916bcdde37fdc7cca884699985f8c815c,construction and management simulation,alternative rock,False
e43be3edf206a1cd5c01b86497d094ab84f2eaf8725f4bca187cca046594970e,final_reserve,genre,2c3548e83e9490bf893c16b39cd932b39fad23f4235c2fd3be383404615c9336,jazz,interactive fiction,False
e49e36e5e62dd58045facf2db8cc13b232e6b6ef7a46b4ec4db021e425ad5451,final_reserve,genre,b987accc254d51a70a80a803099b69fd2e3c1f6b8892e30ffe8ab42fcfe02391,action-adventure game,comedy film,False
e544628388e03ce4bf9dcbedad7130c7a17b8e60568b5bde233ad8be52d04965,final_reserve,genre,6772c2253ec2d6f2a7e430f2804590aad56322f28fe3950417e6856fabb217a0,martial arts film,documentary film,False
e5ae199b24b701c08278b25ed1fce4507fd392f1084f4826df1c5570c115ac3f,final_reserve,genre,18f18e50da0dcf07296e70b76d46405f3635eef7dcc9c96672f030fbfe63a13a,automobile magazine,comedy-drama,False
e61baee24eb1c041f2fff510c5b4ec8d07afc9f3b79edb98cf53128dc524ab81,final_reserve,genre,0410e3ff9a209c5c0ab7ea943410d6813dbf13f3849690b2d97bee43c41c0350,psychological horror,traditional music,False
e663792bd429591b7dba4afcfaae2e52b16fceac84e78153341846782c5dc29b,final_reserve,genre,c08b6105f45d97e9f6196969a642b433ab4c4e37a5f492441de73921ef399f64,indie pop,science fiction,False
e75698d4158da6b4741afa4520bfc5c0078a11b2988f452d3fd7f72eda880005,final_reserve,genre,a1a0a3559661fa6e5e0cb4b3a875878347c0131d146566979e3e3a66101aa833,science,synth-pop,False
e87d88579470ecfe14a74088e2cd94e6ae5b022887c71d067b619bfa05c8ae42,final_reserve,genre,9dd7ff2e61c299be57ed0dbb8170d89961cc218d89b45f13d1082dd39e6b2d1a,progressive rock,rhythm and blues,False
e8a35fbb02cb624f699db1a9f142c9464e3c9b73db7b8d69e964412f78c0ded7,final_reserve,genre,4f4d67b1b8b3c2ed9d0fcc57fd9dc1d521db470b370dcb4aae708fa62aa43b97,history painting,science fiction,False
e8dba717a49d49cb15aa0cf6806edc22e0955dfa4ed2a5eae1176c379f7a4e3c,final_reserve,genre,d55eb45068c60fbd0a30a13935da02a18f7d9b30dfd9cc8ae078b2d7cdde57e2,Eurodance,non-fiction,False
ea42ef0ea6bf1cea18492afc09f7372c93df2c4e4324ec3357ac4f6678e0c960,final_reserve,genre,f17e4394af6396f68f254b32ad5f1f722688e2856acee9f89568f06648e5df4f,comedy film,technical death metal,False
ea8badc97105a81895974cc0f77a9861a2a2a30b7b4c393036ef6a2f79742896,final_reserve,genre,396fea43d1567f8e2eacf18fec76193478521ca05fbf5e33637e5e2e263ef466,novella,action film,False
eb0807e52fc9f5e14b4b1aee32c7c7c232801a99b0706e37f4dbd93e35031e26,final_reserve,genre,08c4c04fd1c5c538b643d7bad942b987e52450cff1a1492bbf573673322e6981,J-pop,teen film,False
eb218f7ad45d612e40e0b1869525f5e6e34b49cf97de4cffd6dcdd4798292ec0,final_reserve,genre,128ebeee182056abd60167a8132b0c2b30feccc0ba8dc9ebe1d7a9a9a1817a9f,film adaptation,death metal,False
eb79ab9ee4cacbc4d6de16d96a957ee1f3f235d5e3f402a860f418156c7e453b,final_reserve,genre,0cc802fdecdfcb1fe5a56b3be5d95fd1c432b56ac2a81e332c95d33ebaf66b60,horror film,Eurodance,False
eb8fdeb3a2bc97d0efb58b94091529f261a635d054ee1cd69206538171ed1e94,final_reserve,genre,a8a47738db484978e45e74c1787e80900c7e3f457fbf40af8256771ee62331a2,country music,synth-pop,False
ebbe36f28e5872f4884d3dcef8a8868b34da51a4a423048e2b189a16f8f98c76,final_reserve,genre,99b24d1853584060d5c77bcbfce0322c44369efa638b8a20d2d8011d1c1df94a,swashbuckler film,horror film,False
ebd5bb1d359c8f2ea753a5da1904042d4f28f90bf78e2cc86907c19e26353f56,final_reserve,genre,c903475e8b1eae8f269f1ac448e0b1111d2fd09b17759219c90be3ae5c3fcc73,horror film,documentary film,False
ebf344c04603a660a327aa1531617dec2bbaa0ff7b1d8d20d4575012cbb9f658,final_reserve,genre,eeeb3b146984a8c32cf9bc2534c115f06f0dd4560ac034a8116bb94fe99f5855,pop music,trance,False
ec08d2c6c2541e1ecf2f15db40f3ff91ec77e4ef62e93d9461dd0f1b84dd78f2,final_reserve,genre,fb238a5fd89fd50071e748aad3a254e639ae67dd6cc81021910b78349b357be4,horror film,romantic comedy,False
ed2f20880561bf7a93e4f40ea0aa85f33c08f2a73139ad21ddfd903a747a4813,final_reserve,genre,396fea43d1567f8e2eacf18fec76193478521ca05fbf5e33637e5e2e263ef466,nu metal,action film,False
ee502ccb18c1af976d5f7d85a808a70557faf861587ac1f35ca38d137648d518,final_reserve,genre,3f2311de562e02d098ecc47c750f411f65aaaac0f9b1e9a40cfe7ae7728667ec,march,Britpop,False
eebc1a38bbf480c7befb7a75bfc4f25ef79f67c79c49f4115af19ee747f6f09f,final_reserve,genre,5ccb91de016afd0eba067cd3779de7c5185deaea40978de5be0d822243ff3383,science fiction film,horror film,False
eeeb3b146984a8c32cf9bc2534c115f06f0dd4560ac034a8116bb94fe99f5855,final_reserve,genre,0e98239bcd9ea735dc2f514b72740ff8ad3ba144c0cac35fcd61c74f87caaf9e,trance,television comedy,False
efb35de2caa02f78f0083ae49033ac40c571e7f38e3d10c6ddbe8b3363a22517,final_reserve,genre,c3bdc8815ec01f3b152d807496f7f7d55c21d70589689b9206848583b64444ca,rock music,punk rock,False
f07351e626f242b646ab7ad6253d691c571dcd2515eac46aaeb28c80abb7e5e5,final_reserve,genre,0410e3ff9a209c5c0ab7ea943410d6813dbf13f3849690b2d97bee43c41c0350,pop rock,traditional music,False
f0c8efac092a01896fb69707e8dba622d3a17b6cb5970d5c0327084639d5e2f7,final_reserve,genre,67d6bb3c5aadb5aae72550937db9a9333ce09b6b2244918f17296541b55c4320,rock music,comedy-drama,False
f17e4394af6396f68f254b32ad5f1f722688e2856acee9f89568f06648e5df4f,final_reserve,genre,a9dc735d880339f247ff49622ad68194853c70f76e79250f4b674f323ca08337,technical death metal,Christian rock,False
f705287d2d89a3585a1dfd979b401f073f9032aad71bc3465f52b778849878c0,final_reserve,genre,676b861873c7fd347956f87e38b152d6da1a9c9ebe8e509d779d2c9f4f026961,country music,film noir,False
f85dcb9d4b8858ae4c6c099ea3388eebee0c20aa6bd46eec976fbf3a720b40e1,final_reserve,genre,ed2f20880561bf7a93e4f40ea0aa85f33c08f2a73139ad21ddfd903a747a4813,indie rock,nu metal,False
f8616b1c32b8639b2e2df5e9a201932e65ecaa818bc131c6171a1ab295fef585,final_reserve,genre,645b18ce529cfbefbab736fba25ef3743241668772771fbe758d3542110da649,fantasy film,jazz fusion,False
f8e2f96034c9bd7dbb5d3c89b0ccf33c3baa54fe91a2fa8268beaf0d38ed2142,final_reserve,genre,019e4dd1da62c7891e38208675802fce6dfad4aff91c2263bd8debf06e9e312f,trance,reggae,False
f919a74b7b8019bf30fe6f72d71b919bb19e07dc994e9022381e51131568fcba,final_reserve,genre,ebbe36f28e5872f4884d3dcef8a8868b34da51a4a423048e2b189a16f8f98c76,rock music,swashbuckler film,False
f923573b5f7c7fc2fa31b53dc95d9a42f7a74c4eea06cc37317ce95a2c6b4592,final_reserve,genre,99b24d1853584060d5c77bcbfce0322c44369efa638b8a20d2d8011d1c1df94a,hard rock,horror film,False
fb238a5fd89fd50071e748aad3a254e639ae67dd6cc81021910b78349b357be4,final_reserve,genre,0f51b3ad83a975e60cb6b90418f49801a57bedb319114e1853b08c290bc8abf4,romantic comedy,novella,False
fcf069544ced4361be63a7754bace0ec3970b1c657bf924199fa141013a1fb68,final_reserve,genre,34bb8857fe76561d4720ec28667fc75579677cc3b54697484df375dd97771a2e,documentary film,racing video game,False
fd3e8ae0f71879fae85f8d0df8d6c2d0f5f5e41ceb79d14ff5dbd188c41ea77c,final_reserve,genre,afcd116f9be7c0cadb8750ddbd757ce30c15c07181a394e70ba93f3656203dfd,progressive rock,reality television,False
fde83e9c50b20e9cb13f14de51db8f247acb86892b0bf8efece9b6baf4486cdf,final_reserve,genre,511c1d0474bd1e6bebfcf29947830b999d372d70648315e89c2a0d453bf27356,romantic comedy,comedy-drama,False
fe6367ae0502e3595e92f8f308554707f9e36f8d8a5de1983c03d39e87b3984d,final_reserve,genre,e75698d4158da6b4741afa4520bfc5c0078a11b2988f452d3fd7f72eda880005,racing video game,science,False
fe68d7539d8119fb34755375b933a28ceb18fda55b377df8d8f3aa48590c24dd,final_reserve,genre,5ba2afa1fce1b4b1bebf0dd8d47d57073ceb094db43cf8b0104efb0ee3ecdeac,house music,sports video game,False
0878b862e5ff1f843c21c5d5f2ec211cfd8a55b4ea09a477e48f7b754bdf42d2,final_reserve,religion,350903cd4c8d4b0297b65b1f76f1a2596bcfe108822754bf4a9ed265cbca8712,atheism,Catholic Church,False
0b58e61e709a55360cab8458cbd672847cbe84f8582ba51164bff7f760e02c13,final_reserve,religion,d2a744674ba47087601c9d2e09f2fa05d6ebc00f1d641889fe5bf2d7fbf9f749,Catholic Church,Baptists,False
0c504bc7363c97d1b541c80cdf28c156957e88ee62fe0030dd9c9220eab5b1dc,final_reserve,religion,5550af30fcd62d61d8964184fffad82c35078e0e390a4efa9e11ee3d8a7dddbb,Catholic Church,Islam,False
164aa65e6ee5d3167363a1b357fccf22d1a861e2f863089f3fcdd66c7cec3664,final_reserve,religion,e42acc2f369701e88f9ef2be5edb11aa14d8303ebccb800b9d08cec789c58a6f,Shia Islam,Catholic Church,False
16fa3d512db74123f136aac887f9bbd2aaa3fcf7504de4dab30ec2c20efc6724,final_reserve,religion,9bff3eff28bd6b7028ff236a43c614ab45c548c2043e580bfd1182eb72e1b8f3,Islam,Catholic Church,False
1e77a86e0ae087f6c88b6a8b8db7af0ef8bd46975749faf169041b1f0b68da98,final_reserve,religion,58e05651533e700d0dcc9ecfeebab73cdc9966eff38c616be0346d0141529e2d,Catholic Church,Tengrism,False
20f091e23120fa6a3cc76197c5fcd49628fe8679ea16c6fed0ba8287800b1509,final_reserve,religion,eaa789790e287d253f819a4e3b55af8151c3ac58a733afcfb389f752078a1187,Catholic Church,Anglicanism,False
2163597b3380ccd56935bd030758b5b3531b7b9fa03d2f79cf94ff928657339d,final_reserve,religion,89498a3f7e7d7bef3f9c8b67aa55611438413336eaab500f74b30299eed66145,Catholic Church,Christianity,False
2df345846a7332803772e4845f83a4a858126d72ee15af8a6a499fafdcab3a0c,final_reserve,religion,eaa789790e287d253f819a4e3b55af8151c3ac58a733afcfb389f752078a1187,Catholic Church,Anglicanism,False
301233628b76a84b6804113226bac1a27d925973ed74945316bb02c65445b5eb,final_reserve,religion,e42acc2f369701e88f9ef2be5edb11aa14d8303ebccb800b9d08cec789c58a6f,Eastern Orthodox Church,Catholic Church,False
31b7f9248dd0e44c7eced74261f023a6fda1d2f55a187f77eb0563e3b281515a,final_reserve,religion,ae772642793b69172cc60d44d837be71d1685ece40d5eff4f7ab125291d9c9a1,Catholic Church,Church of Scotland,False
350903cd4c8d4b0297b65b1f76f1a2596bcfe108822754bf4a9ed265cbca8712,final_reserve,religion,bcfebc360e5b0048820b561f1533fd21558594347cb0cb77452d844aee116b4d,Catholic Church,Lutheranism,False
3da531d22d1975630e9b0e086dd68b37a8cc5634e11749eeec2a9f7fe20c4faf,final_reserve,religion,31b7f9248dd0e44c7eced74261f023a6fda1d2f55a187f77eb0563e3b281515a,American Baptist Churches USA,Catholic Church,False
43d12e18d4a0eb4d85775ab163d8e0b4f90acdae86128c0019ec2077b5b4659f,final_reserve,religion,f28c0f346da9c6ecc419c82a8305cd306cf1dfe89b027144137bf322982651fc,Anglicanism,Catholic Church,False
46aadcea30cf74176562e5a6a17447fca04e726140ccd3171e04c0dd679eaa52,final_reserve,religion,533ce6a52c415c3ec7ab8b54099a2fa5b4a27b23718b98f453763dd748517626,Judaism,Unitarianism,False
46d10811ec6aa76370e8ce965b5682cdd17379f2eb861d19f26ead26c5220f9b,final_reserve,religion,77aa5451d37d4a4c09d1123df74ccadb2c15e2413c4219e78478b673e8f26cc9,Lutheranism,Catholic Church,False
4e4e6a9743d729ed85090c7c13196a765f8a9911869ab54dcbde7ace6ce2d3ea,final_reserve,religion,9bff3eff28bd6b7028ff236a43c614ab45c548c2043e580bfd1182eb72e1b8f3,Christianity,Catholic Church,False
533ce6a52c415c3ec7ab8b54099a2fa5b4a27b23718b98f453763dd748517626,final_reserve,religion,c8a075ff19102d358d31054a7c722fe51d5510a0f7bbdd6ecae6ebd6802cc5d8,Unitarianism,Catholic Church,False
5550af30fcd62d61d8964184fffad82c35078e0e390a4efa9e11ee3d8a7dddbb,final_reserve,religion,a89c14ee7a5d638de439ac1ddb935fdd042ed1f9aad21f46c0e138aea56d5207,Islam,Catholic Church,False
558e80623456f68824e8156e3bb8209097464a91861c4bc889fc39345c116805,final_reserve,religion,791807e94ea259d7ea904795bb55f10b543b8797a1b29918a9affe2e1994bead,Sunni Islam,Catholic Church,False
