source_group_id,cell,d1_predicted_label,seg_predicted_label,d1_l_A,d1_l_B,d1_d_raw,seg_l_A,seg_l_B,seg_d_raw,label_match,l_A_bf16_ulp,l_B_bf16_ulp,d_raw_abs_diff
86297af299924f76b8956048c63fa84a663c50aca292898344ed31a1cb48fd71,SS,B,B,1.34375,17.75,-16.40625,1.7109375,17.625,-15.9140625,True,94.0,2.0,0.4921875
86919f6991beb95325ed45558f32834d3d57e83085e8390b259364160ef24e81,OO,A,A,14.25,-1.4296875,15.6796875,14.5,-1.0546875,15.5546875,True,8.0,96.0,0.125
86919f6991beb95325ed45558f32834d3d57e83085e8390b259364160ef24e81,OS,B,B,-5.1875,15.1875,-20.375,-5.1875,15.1875,-20.375,True,0.0,0.0,0.0
86919f6991beb95325ed45558f32834d3d57e83085e8390b259364160ef24e81,SO,B,B,-3.765625,13.6875,-17.453125,-3.6875,13.625,-17.3125,True,10.0,2.0,0.140625
86919f6991beb95325ed45558f32834d3d57e83085e8390b259364160ef24e81,SS,B,B,-1.28125,16.625,-17.90625,-1.359375,16.5,-17.859375,True,20.0,2.0,0.046875
87f8c0fd0b06dd3ec294b9dd1326d4154e4e63e85e0d9c6abca67da45ad29605,OO,A,A,15.9375,-1.625,17.5625,15.75,-1.734375,17.484375,True,6.0,28.0,0.078125
87f8c0fd0b06dd3ec294b9dd1326d4154e4e63e85e0d9c6abca67da45ad29605,OS,B,B,-4.0,15.6875,-19.6875,-4.21875,16.0,-20.21875,True,14.0,10.0,0.53125
87f8c0fd0b06dd3ec294b9dd1326d4154e4e63e85e0d9c6abca67da45ad29605,SO,B,B,-1.25,15.3125,-16.5625,-1.078125,15.4375,-16.515625,True,44.0,4.0,0.046875
87f8c0fd0b06dd3ec294b9dd1326d4154e4e63e85e0d9c6abca67da45ad29605,SS,B,B,2.375,18.5,-16.125,2.5,18.625,-16.125,True,16.0,2.0,0.0
895b905fe243a9dd7b626e5d8e0985821bbf640290f5d6837b2433b3780ec4a6,OO,A,A,15.5,-0.205078125,15.705078125,15.5625,-0.28515625,15.84765625,True,2.0,164.0,0.142578125
895b905fe243a9dd7b626e5d8e0985821bbf640290f5d6837b2433b3780ec4a6,OS,B,B,-3.921875,14.25,-18.171875,-4.09375,14.0,-18.09375,True,22.0,8.0,0.078125
895b905fe243a9dd7b626e5d8e0985821bbf640290f5d6837b2433b3780ec4a6,SO,A,A,15.125,14.9375,0.1875,15.4375,14.5,0.9375,True,10.0,14.0,0.75
895b905fe243a9dd7b626e5d8e0985821bbf640290f5d6837b2433b3780ec4a6,SS,A,A,16.0,2.078125,13.921875,16.5,2.34375,14.15625,True,8.0,34.0,0.234375
89e01c538ebbb197fda81d378cfb9526161fa6370e6b72b1af232bc48d51f4a2,OO,A,A,15.125,-1.78125,16.90625,15.0625,-1.8828125,16.9453125,True,2.0,26.0,0.0390625
89e01c538ebbb197fda81d378cfb9526161fa6370e6b72b1af232bc48d51f4a2,OS,B,B,-6.71875,16.0,-22.71875,-6.65625,16.125,-22.78125,True,4.0,2.0,0.0625
89e01c538ebbb197fda81d378cfb9526161fa6370e6b72b1af232bc48d51f4a2,SO,B,B,9.5625,13.75,-4.1875,9.8125,13.8125,-4.0,True,8.0,2.0,0.1875
89e01c538ebbb197fda81d378cfb9526161fa6370e6b72b1af232bc48d51f4a2,SS,B,B,2.71875,17.5,-14.78125,2.90625,17.375,-14.46875,True,24.0,2.0,0.3125
8a997b3cc2c043287907667bd7d69ee45a4c50724967de92fba36f9e4a8076d4,OO,A,A,14.5625,-3.421875,17.984375,14.5625,-3.234375,17.796875,True,0.0,24.0,0.1875
8a997b3cc2c043287907667bd7d69ee45a4c50724967de92fba36f9e4a8076d4,OS,B,B,-4.75,15.5625,-20.3125,-4.9375,15.5,-20.4375,True,12.0,2.0,0.125
8a997b3cc2c043287907667bd7d69ee45a4c50724967de92fba36f9e4a8076d4,SO,B,B,7.15625,16.75,-9.59375,6.78125,16.625,-9.84375,True,24.0,2.0,0.25
8a997b3cc2c043287907667bd7d69ee45a4c50724967de92fba36f9e4a8076d4,SS,B,B,4.75,17.25,-12.5,5.09375,17.375,-12.28125,True,22.0,2.0,0.21875
8c4e292978fa72f89377d47c958fcb532d76bf1fc00a70f9d4e1966f067c29d5,OO,A,A,14.1875,-1.390625,15.578125,14.25,-1.40625,15.65625,True,2.0,4.0,0.078125
8c4e292978fa72f89377d47c958fcb532d76bf1fc00a70f9d4e1966f067c29d5,OS,B,B,-6.25,14.6875,-20.9375,-6.4375,14.6875,-21.125,True,12.0,0.0,0.1875
8c4e292978fa72f89377d47c958fcb532d76bf1fc00a70f9d4e1966f067c29d5,SO,B,B,-3.234375,13.9375,-17.171875,-3.34375,14.0,-17.34375,True,14.0,2.0,0.171875
8c4e292978fa72f89377d47c958fcb532d76bf1fc00a70f9d4e1966f067c29d5,SS,B,B,5.0625,16.875,-11.8125,5.375,16.875,-11.5,True,20.0,0.0,0.3125
8e63f950b177c6f1acee25e35005d2a081fbdc51abe07d934642ad1e7b23256b,OO,A,A,13.25,-3.3125,16.5625,13.125,-3.421875,16.546875,True,4.0,14.0,0.015625
8e63f950b177c6f1acee25e35005d2a081fbdc51abe07d934642ad1e7b23256b,OS,B,B,-5.59375,16.25,-21.84375,-5.46875,16.125,-21.59375,True,8.0,2.0,0.25
8e63f950b177c6f1acee25e35005d2a081fbdc51abe07d934642ad1e7b23256b,SO,B,B,-0.060791015625,15.4375,-15.498291015625,-0.384765625,15.4375,-15.822265625,True,2654.0,0.0,0.323974609375
8e63f950b177c6f1acee25e35005d2a081fbdc51abe07d934642ad1e7b23256b,SS,B,B,-0.91796875,17.125,-18.04296875,-1.09375,17.125,-18.21875,True,90.0,0.0,0.17578125
8fce14c379feba472876fb2aa26bac14c2f1373c3764020af2347decdd813f21,OO,A,A,15.25,-0.314453125,15.564453125,15.3125,-0.431640625,15.744140625,True,2.0,120.0,0.1796875
8fce14c379feba472876fb2aa26bac14c2f1373c3764020af2347decdd813f21,OS,B,B,-5.1875,14.75,-19.9375,-5.5,14.6875,-20.1875,True,20.0,2.0,0.25
8fce14c379feba472876fb2aa26bac14c2f1373c3764020af2347decdd813f21,SO,B,B,-3.421875,13.6875,-17.109375,-3.421875,13.75,-17.171875,True,0.0,2.0,0.0625
8fce14c379feba472876fb2aa26bac14c2f1373c3764020af2347decdd813f21,SS,B,B,3.515625,17.375,-13.859375,3.296875,17.25,-13.953125,True,28.0,2.0,0.09375
9015a63195c2e27cd74439ad9d40649115256058f8218ba88e280ff140087102,OO,A,A,13.6875,-4.15625,17.84375,13.5,-4.5,18.0,True,6.0,22.0,0.15625
9015a63195c2e27cd74439ad9d40649115256058f8218ba88e280ff140087102,OS,B,B,-7.15625,16.875,-24.03125,-7.21875,17.0,-24.21875,True,4.0,2.0,0.1875
9015a63195c2e27cd74439ad9d40649115256058f8218ba88e280ff140087102,SO,B,B,7.65625,16.375,-8.71875,7.03125,16.5,-9.46875,True,40.0,2.0,0.75
9015a63195c2e27cd74439ad9d40649115256058f8218ba88e280ff140087102,SS,B,B,1.609375,18.0,-16.390625,1.75,17.875,-16.125,True,36.0,2.0,0.265625
9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,OO,A,A,16.75,-0.006591796875,16.756591796875,16.375,-0.181640625,16.556640625,True,6.0,11472.0,0.199951171875
9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,OS,B,B,-4.28125,16.125,-20.40625,-4.375,16.125,-20.5,True,6.0,0.0,0.09375
9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,SO,B,B,-1.8828125,13.6875,-15.5703125,-1.5546875,13.8125,-15.3671875,True,84.0,4.0,0.203125
9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,SS,B,B,7.21875,17.875,-10.65625,7.84375,18.125,-10.28125,True,40.0,4.0,0.375
92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,OO,A,A,14.1875,-2.515625,16.703125,13.875,-2.59375,16.46875,True,10.0,10.0,0.234375
92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,OS,B,B,-5.59375,15.0625,-20.65625,-5.59375,15.25,-20.84375,True,0.0,6.0,0.1875
92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,SO,B,B,-1.765625,14.6875,-16.453125,-2.28125,14.625,-16.90625,True,132.0,2.0,0.453125
92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,SS,A,A,16.5,15.375,1.125,16.375,15.6875,0.6875,True,2.0,10.0,0.4375
955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,OO,A,A,13.6875,-2.109375,15.796875,13.625,-2.546875,16.171875,True,2.0,56.0,0.375
955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,OS,B,B,-7.0,14.75,-21.75,-6.90625,14.75,-21.65625,True,6.0,0.0,0.09375
955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,SO,B,B,-2.734375,14.625,-17.359375,-2.59375,14.75,-17.34375,True,18.0,4.0,0.015625
955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,SS,B,B,-0.123046875,15.875,-15.998046875,-0.8125,15.75,-16.5625,True,2824.0,4.0,0.564453125
9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,OO,A,A,15.5,-1.671875,17.171875,15.8125,-1.5859375,17.3984375,True,10.0,22.0,0.2265625
9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,OS,B,B,-6.8125,16.0,-22.8125,-6.6875,16.125,-22.8125,True,8.0,2.0,0.0
9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,SO,B,B,-0.2578125,15.8125,-16.0703125,0.421875,15.6875,-15.265625,True,696.0,4.0,0.8046875
9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,SS,B,B,0.97265625,18.125,-17.15234375,0.5546875,17.75,-17.1953125,True,214.0,6.0,0.04296875
991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,OO,A,A,15.75,1.421875,14.328125,15.4375,1.359375,14.078125,True,10.0,16.0,0.25
991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,OS,B,B,-5.8125,15.4375,-21.25,-5.75,15.4375,-21.1875,True,4.0,0.0,0.0625
991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,SO,B,B,-2.5625,15.6875,-18.25,-2.515625,15.625,-18.140625,True,6.0,2.0,0.109375
991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,SS,B,B,6.03125,17.875,-11.84375,5.6875,17.875,-12.1875,True,22.0,0.0,0.34375
996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,OO,A,A,16.75,-0.1962890625,16.9462890625,16.625,-0.314453125,16.939453125,True,2.0,242.0,0.0068359375
996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,OS,B,B,-5.9375,15.5,-21.4375,-5.8125,15.625,-21.4375,True,8.0,4.0,0.0
996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,SO,B,B,-3.96875,14.125,-18.09375,-4.03125,14.1875,-18.21875,True,8.0,2.0,0.125
996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,SS,A,A,16.75,5.0,11.75,16.5,4.625,11.875,True,4.0,24.0,0.125
9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,OO,A,A,14.5625,-3.5625,18.125,14.375,-3.484375,17.859375,True,6.0,10.0,0.265625
9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,OS,B,B,-4.40625,15.5625,-19.96875,-4.40625,15.375,-19.78125,True,0.0,6.0,0.1875
9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,SO,B,A,13.125,13.5,-0.375,13.5,13.125,0.375,False,12.0,12.0,0.75
9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,SS,B,B,10.5625,15.875,-5.3125,10.3125,16.375,-6.0625,True,8.0,16.0,0.75
9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,OO,A,A,16.125,0.82421875,15.30078125,16.375,1.203125,15.171875,True,4.0,194.0,0.12890625
9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,OS,B,B,-6.28125,16.375,-22.65625,-6.3125,16.5,-22.8125,True,2.0,2.0,0.15625
9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,SO,B,B,2.15625,16.0,-13.84375,2.9375,16.375,-13.4375,True,100.0,6.0,0.40625
9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,SS,B,B,-1.5625,17.5,-19.0625,-1.2890625,17.375,-18.6640625,True,70.0,2.0,0.3984375
9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,OO,A,A,15.375,-1.1484375,16.5234375,15.4375,-1.40625,16.84375,True,2.0,66.0,0.3203125
9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,OS,B,B,-7.0,14.875,-21.875,-7.0625,14.8125,-21.875,True,4.0,2.0,0.0
9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,SO,B,B,-5.3125,13.9375,-19.25,-5.21875,13.9375,-19.15625,True,6.0,0.0,0.09375
9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,SS,A,A,14.4375,-0.88671875,15.32421875,14.4375,-1.1484375,15.5859375,True,0.0,134.0,0.26171875
9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,OO,A,A,15.0,-0.44921875,15.44921875,15.0,-0.361328125,15.361328125,True,0.0,90.0,0.087890625
9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,OS,B,B,-7.75,13.625,-21.375,-7.8125,13.5625,-21.375,True,4.0,2.0,0.0
9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,SO,B,B,-2.953125,16.375,-19.328125,-3.03125,16.375,-19.40625,True,10.0,0.0,0.078125
9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,SS,B,B,2.5,17.25,-14.75,2.453125,17.0,-14.546875,True,6.0,4.0,0.203125
9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,OO,A,A,14.4375,-3.765625,18.203125,13.875,-4.03125,17.90625,True,18.0,34.0,0.296875
9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,OS,B,B,-6.625,15.625,-22.25,-6.59375,15.6875,-22.28125,True,2.0,2.0,0.03125
9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,SO,B,B,1.6953125,16.375,-14.6796875,1.7265625,16.375,-14.6484375,True,8.0,0.0,0.03125
9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,SS,B,B,0.259765625,17.0,-16.740234375,0.12353515625,17.0,-16.87646484375,True,139.5,0.0,0.13623046875
a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,OO,A,A,15.25,-0.94140625,16.19140625,15.375,-0.8828125,16.2578125,True,4.0,30.0,0.06640625
a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,OS,B,B,-7.03125,15.125,-22.15625,-6.875,15.1875,-22.0625,True,10.0,2.0,0.09375
a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,SO,B,B,-5.8125,13.8125,-19.625,-6.1875,13.8125,-20.0,True,24.0,0.0,0.375
a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,SS,A,A,15.375,3.375,12.0,15.4375,3.421875,12.015625,True,2.0,6.0,0.015625
a2c1a94c57d112205546cf50db6313a864cb117283441b2d9ceba73cdfdb5d4c,OO,A,A,15.125,-0.8125,15.9375,15.5,-0.6640625,16.1640625,True,12.0,76.0,0.2265625
a2c1a94c57d112205546cf50db6313a864cb117283441b2d9ceba73cdfdb5d4c,OS,B,B,-6.8125,14.625,-21.4375,-6.8125,14.5625,-21.375,True,0.0,2.0,0.0625
a2c1a94c57d112205546cf50db6313a864cb117283441b2d9ceba73cdfdb5d4c,SO,B,B,-4.625,14.4375,-19.0625,-4.65625,14.3125,-18.96875,True,2.0,4.0,0.09375
a2c1a94c57d112205546cf50db6313a864cb117283441b2d9ceba73cdfdb5d4c,SS,B,B,14.8125,15.5625,-0.75,15.0,15.0625,-0.0625,True,6.0,16.0,0.6875
a3a450f9313ceaddb2009d36def5be6496af9497d6dacd33873b70792a7047d7,OO,A,A,15.6875,-1.7734375,17.4609375,15.625,-1.953125,17.578125,True,2.0,46.0,0.1171875
a3a450f9313ceaddb2009d36def5be6496af9497d6dacd33873b70792a7047d7,OS,B,B,-4.34375,15.5,-19.84375,-4.53125,15.4375,-19.96875,True,12.0,2.0,0.125
a3a450f9313ceaddb2009d36def5be6496af9497d6dacd33873b70792a7047d7,SO,B,B,-0.5859375,16.0,-16.5859375,-0.5546875,15.9375,-16.4921875,True,16.0,1.0,0.09375
a3a450f9313ceaddb2009d36def5be6496af9497d6dacd33873b70792a7047d7,SS,B,B,5.84375,18.75,-12.90625,5.8125,18.75,-12.9375,True,2.0,0.0,0.03125
a4ae82dae765d416ea2a087fedfefe60d89e5f7da5262c2d1d12fc40956fc27b,OO,A,A,16.25,-0.609375,16.859375,16.125,-0.62890625,16.75390625,True,2.0,10.0,0.10546875
a4ae82dae765d416ea2a087fedfefe60d89e5f7da5262c2d1d12fc40956fc27b,OS,B,B,-5.53125,14.0,-19.53125,-5.625,13.875,-19.5,True,6.0,4.0,0.03125
a4ae82dae765d416ea2a087fedfefe60d89e5f7da5262c2d1d12fc40956fc27b,SO,B,B,-3.78125,13.75,-17.53125,-3.9375,13.125,-17.0625,True,20.0,20.0,0.46875
a4ae82dae765d416ea2a087fedfefe60d89e5f7da5262c2d1d12fc40956fc27b,SS,B,B,1.1953125,15.8125,-14.6171875,1.09375,15.6875,-14.59375,True,26.0,4.0,0.0234375
a6f1302baac87b0fda4e2648522e2317160e4b5cb7be118bd813d61557cdc3a8,OO,A,A,15.5,-1.9296875,17.4296875,15.375,-1.9375,17.3125,True,4.0,2.0,0.1171875
a6f1302baac87b0fda4e2648522e2317160e4b5cb7be118bd813d61557cdc3a8,OS,B,B,-7.34375,15.0,-22.34375,-7.46875,14.9375,-22.40625,True,8.0,2.0,0.0625
a6f1302baac87b0fda4e2648522e2317160e4b5cb7be118bd813d61557cdc3a8,SO,B,B,-2.5625,15.5,-18.0625,-2.421875,15.625,-18.046875,True,18.0,4.0,0.015625
a6f1302baac87b0fda4e2648522e2317160e4b5cb7be118bd813d61557cdc3a8,SS,B,B,1.1796875,16.75,-15.5703125,1.1953125,17.0,-15.8046875,True,4.0,4.0,0.234375
a928a83babef545b9d62a4e50b0120478ba9b641722f710f84539cbcab78933e,OO,A,A,15.4375,-2.609375,18.046875,15.125,-2.8125,17.9375,True,10.0,26.0,0.109375
a928a83babef545b9d62a4e50b0120478ba9b641722f710f84539cbcab78933e,OS,B,B,-6.6875,14.5,-21.1875,-6.96875,14.3125,-21.28125,True,18.0,6.0,0.09375
a928a83babef545b9d62a4e50b0120478ba9b641722f710f84539cbcab78933e,SO,B,B,-4.09375,15.5,-19.59375,-4.21875,15.375,-19.59375,True,8.0,4.0,0.0
a928a83babef545b9d62a4e50b0120478ba9b641722f710f84539cbcab78933e,SS,B,B,-0.51953125,16.625,-17.14453125,-0.76953125,16.375,-17.14453125,True,128.0,4.0,0.0
aa0de654a47e927de2c6a19cd70be9c55ef99ca29bcbffadba1426d74621f407,OO,A,A,13.4375,-1.921875,15.359375,13.0625,-2.234375,15.296875,True,12.0,80.0,0.0625
aa0de654a47e927de2c6a19cd70be9c55ef99ca29bcbffadba1426d74621f407,OS,B,B,-6.9375,13.75,-20.6875,-6.65625,13.6875,-20.34375,True,18.0,2.0,0.34375
aa0de654a47e927de2c6a19cd70be9c55ef99ca29bcbffadba1426d74621f407,SO,B,B,-3.515625,14.6875,-18.203125,-3.46875,14.4375,-17.90625,True,6.0,8.0,0.296875
aa0de654a47e927de2c6a19cd70be9c55ef99ca29bcbffadba1426d74621f407,SS,A,A,14.9375,3.9375,11.0,14.375,3.703125,10.671875,True,18.0,30.0,0.328125
ad1614a31df5db29c425dece10e5666125bf46471cacda20678e408c7751b55b,OO,A,A,14.75,-1.8984375,16.6484375,14.9375,-1.6640625,16.6015625,True,6.0,60.0,0.046875
ad1614a31df5db29c425dece10e5666125bf46471cacda20678e408c7751b55b,OS,B,B,-7.0,15.25,-22.25,-7.03125,15.25,-22.28125,True,2.0,0.0,0.03125
ad1614a31df5db29c425dece10e5666125bf46471cacda20678e408c7751b55b,SO,B,B,1.2109375,16.625,-15.4140625,0.875,16.375,-15.5,True,86.0,4.0,0.0859375
ad1614a31df5db29c425dece10e5666125bf46471cacda20678e408c7751b55b,SS,B,B,6.21875,17.5,-11.28125,6.625,17.75,-11.125,True,26.0,4.0,0.15625
ad6dc70331b4074cde617f42131d13f1e3c1af0539732fa3690dfd1b4601c772,OO,A,A,14.4375,-1.65625,16.09375,14.3125,-1.7265625,16.0390625,True,4.0,18.0,0.0546875
ad6dc70331b4074cde617f42131d13f1e3c1af0539732fa3690dfd1b4601c772,OS,B,B,-6.8125,14.5,-21.3125,-7.0625,14.5625,-21.625,True,16.0,2.0,0.3125
ad6dc70331b4074cde617f42131d13f1e3c1af0539732fa3690dfd1b4601c772,SO,B,B,-7.625,13.5625,-21.1875,-7.21875,13.6875,-20.90625,True,26.0,4.0,0.28125
ad6dc70331b4074cde617f42131d13f1e3c1af0539732fa3690dfd1b4601c772,SS,A,A,14.0,2.40625,11.59375,14.4375,2.546875,11.890625,True,14.0,18.0,0.296875
aee813e27e89661fc9afd1439ece3bb24fca269c35c599cc759ff24ddab57bef,OO,A,A,13.9375,-2.53125,16.46875,13.6875,-3.03125,16.71875,True,8.0,64.0,0.25
aee813e27e89661fc9afd1439ece3bb24fca269c35c599cc759ff24ddab57bef,OS,B,B,-5.6875,15.5625,-21.25,-5.65625,15.4375,-21.09375,True,2.0,4.0,0.15625
aee813e27e89661fc9afd1439ece3bb24fca269c35c599cc759ff24ddab57bef,SO,B,B,-3.984375,14.75,-18.734375,-4.25,14.4375,-18.6875,True,34.0,10.0,0.046875
aee813e27e89661fc9afd1439ece3bb24fca269c35c599cc759ff24ddab57bef,SS,B,B,5.84375,18.375,-12.53125,5.40625,18.625,-13.21875,True,28.0,4.0,0.6875
afc87744cffd489b70b9003f8e95ecaa14bf49486ff5c2ba5e5e3cb6da485feb,OO,A,A,15.0625,1.359375,13.703125,15.0,1.2734375,13.7265625,True,2.0,22.0,0.0234375
afc87744cffd489b70b9003f8e95ecaa14bf49486ff5c2ba5e5e3cb6da485feb,OS,B,B,-2.5625,14.0625,-16.625,-2.46875,14.4375,-16.90625,True,12.0,12.0,0.28125
afc87744cffd489b70b9003f8e95ecaa14bf49486ff5c2ba5e5e3cb6da485feb,SO,B,B,-1.8203125,15.9375,-17.7578125,-1.8515625,16.125,-17.9765625,True,8.0,6.0,0.21875
afc87744cffd489b70b9003f8e95ecaa14bf49486ff5c2ba5e5e3cb6da485feb,SS,A,A,13.375,-2.890625,16.265625,13.5625,-2.703125,16.265625,True,6.0,24.0,0.0
b0ca1c666147d22f0df1f657e2ad37f82c2dbd72fbee073ecaf339a15bf590b3,OO,A,A,16.0,1.1328125,14.8671875,15.9375,1.265625,14.671875,True,1.0,34.0,0.1953125
b0ca1c666147d22f0df1f657e2ad37f82c2dbd72fbee073ecaf339a15bf590b3,OS,B,B,-5.1875,15.25,-20.4375,-5.1875,15.25,-20.4375,True,0.0,0.0,0.0
b0ca1c666147d22f0df1f657e2ad37f82c2dbd72fbee073ecaf339a15bf590b3,SO,B,B,-5.71875,14.8125,-20.53125,-5.59375,15.1875,-20.78125,True,8.0,12.0,0.25
b0ca1c666147d22f0df1f657e2ad37f82c2dbd72fbee073ecaf339a15bf590b3,SS,A,A,15.75,3.25,12.5,15.8125,3.71875,12.09375,True,2.0,60.0,0.40625
b10e5786ee75f4f3ceb61466f5ae6502ae2ed584a3774015c01efaaac098caeb,OO,A,A,17.125,1.953125,15.171875,17.125,1.9296875,15.1953125,True,0.0,6.0,0.0234375
b10e5786ee75f4f3ceb61466f5ae6502ae2ed584a3774015c01efaaac098caeb,OS,B,B,-6.6875,15.0625,-21.75,-6.59375,15.25,-21.84375,True,6.0,6.0,0.09375
b10e5786ee75f4f3ceb61466f5ae6502ae2ed584a3774015c01efaaac098caeb,SO,B,B,1.828125,16.375,-14.546875,1.8671875,16.625,-14.7578125,True,10.0,4.0,0.2109375
b10e5786ee75f4f3ceb61466f5ae6502ae2ed584a3774015c01efaaac098caeb,SS,B,B,3.765625,17.125,-13.359375,3.8125,17.125,-13.3125,True,6.0,0.0,0.046875
bb16e19b3e8abd378a0f469eb8c62aade0d44c020067925db7aa302329933e1f,OO,A,A,13.3125,-2.671875,15.984375,13.4375,-2.5,15.9375,True,4.0,22.0,0.046875
bb16e19b3e8abd378a0f469eb8c62aade0d44c020067925db7aa302329933e1f,OS,B,B,-7.53125,14.3125,-21.84375,-7.46875,14.5625,-22.03125,True,4.0,8.0,0.1875
bb16e19b3e8abd378a0f469eb8c62aade0d44c020067925db7aa302329933e1f,SO,B,B,-5.875,14.0,-19.875,-5.84375,14.125,-19.96875,True,2.0,4.0,0.09375
bb16e19b3e8abd378a0f469eb8c62aade0d44c020067925db7aa302329933e1f,SS,A,B,14.25,13.75,0.5,13.875,14.0625,-0.1875,False,12.0,10.0,0.6875
bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,OO,A,A,14.375,-2.109375,16.484375,14.1875,-2.21875,16.40625,True,6.0,14.0,0.078125
bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,OS,B,B,-6.125,14.4375,-20.5625,-6.03125,14.25,-20.28125,True,6.0,6.0,0.28125
bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,SO,B,B,-2.875,15.25,-18.125,-2.609375,15.375,-17.984375,True,34.0,4.0,0.140625
bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,SS,B,B,6.5,18.0,-11.5,6.5,18.0,-11.5,True,0.0,0.0,0.0
c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,OO,A,A,16.75,-0.8125,17.5625,16.75,-0.80859375,17.55859375,True,0.0,2.0,0.00390625
c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,OS,B,B,0.376953125,15.1875,-14.810546875,0.50390625,15.125,-14.62109375,True,130.0,2.0,0.189453125
c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,SO,B,B,6.96875,16.0,-9.03125,7.28125,16.25,-8.96875,True,20.0,4.0,0.0625
c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,SS,A,A,15.5,-0.412109375,15.912109375,15.4375,-0.197265625,15.634765625,True,2.0,220.0,0.27734375
